id,CAGE-Code,GP-Nummer,Kreditor-Nr,Name 1
6498,0RR58,1000053805,0002123474,Square D Co Inc
6499,12670,1000052557,0002099330,Square Electromagnetic Ind.
6500,78473,1000055452,0002125000,Squibb E R and Sons Inc
6501,SB968,1000001405,0002057972,SR Technics Switzerland AG
6502,F3651,1000053041,0002101533,SREM Technologies
6503,4GMT0,1000055912,0002147125,SRS Tactical
6504,F7734,1000050847,0002072845,SRT Microceramique
6505,C6081,1000051287,0002074812,SSB Electronic GmbH
6506,55910,1000058080,0002180027,SSC Pacific
6507,9N185,1000059083,0002196682,SST Components Inc.
6508,Q3260,1000054271,0002119403,ST Aerospace International
6509,F2587,1000053568,0002121139,St Gobain Abrasifs
6510,60998,1000053265,0002109490,S-T Industries Inc
6511,F8859,1000053089,0002100743,ST Microelectronics SA
6512,C7928,1000052730,0002109181,Stabil Elektrotechnik GmbH
6513,D8485,1000047170,0002029966,Stabilus GmbH
6514,55787,1000058933,0002196787,Stabilus Inc.
6515,25670,1000049267,0002051872,Stabond Corp
6516,78488,1000049373,0002048713,Stackpole Corp.
6517,83008,1000052866,0002109603,Staco Energy Products Inc
6518,12522,1000050036,0002062425,Stacoswitch Inc
6519,KA140,1000052078,0002086960,Stadium Stontronics
6520,S3630,1000034886,0002038665,Stadler Winterthur AG
6521,D9982,1000054674,0002141369,Staedtler Mars GmbH & Co
6522,F2586,1000062241,0002006507,Staeubli Faverges SA
6523,27494,1000050526,0002066856,Staffall Inc
6524,78170,1000056858,0002152412,Staffco
6525,D1089,1000053292,0002092556,Stahl Carl GmbH
6526,SA071,1000003142,0002004886,Stähli Läpp Technik AG
6527,D8404,1000046734,0002026002,Stahlwille GmbH & Co. KG
6528,26082,1000059033,0002194827,STANDARD ABRASIVES INC
6529,H0S19,1000051888,0002082848,Standard Aero B.V.
6530,23951,1000048635,0002048154,Standard Industries Inc
6531,04946,1000046504,0002022687,Standard Wire & Cable Co.
6532,78493,1000059283,0002194065,Standard-Thomson/Stant Corp.
6533,D7507,1000053278,0002107650,Standox GmbH
6534,30802,1000058759,0002191346,Standridge Granite Corp
6535,23880,1000050035,0002063613,Stanford Applied Engineering Inc
6536,08118,1000048470,0002045841,Stanley Aviation Corp. Gamah Div.
6537,A6154,1000058090,0002178773,STANLEY BLACK & DECKER ITALIA
6538,S4238,1000048482,0002045619,Stanley Electric Co Ltd
6539,76377,1000057969,0002186228,Stanley Industrial Mac Tools
6540,C0600,1000056014,0002148527,Stannol GmbH
6541,77335,1000051133,0002071497,Stant Corp.
6542,66191,1000055367,0002125143,Starr Aircraft Products Inc
6543,3USB5,1000055456,0002136213,StarTech.com
6544,U17R5,1000059153,0002194160,StarTech.com
6545,63592,1000049141,0002051346,Starwin Industries Inc.
6546,56235,1000046506,0002022686,State of the Art Inc.
6547,51791,1000048544,0002045621,Statek Corp
6548,R0367,1000050950,0002067787,Statoil Danmark A/S
6549,SK824,1000017696,0002003566,Stäubli AG
6550,SE916,1000031531,0002003139,Stäubli Electrical Connectors
6551,C4413,1000054648,0002139960,Stäubli Tec-Systems GmbH
6552,D2766,1000046711,0002026689,Stauffenberg Walter GMBH & CO. KG
6553,1CH14,1000050242,0002060067,Staveley NDT Technology Inc
6554,F1858,1000050519,0002068444,Sté des Pétroles Shell
6555,F2312,1000055738,0002157988,Ste Euro Const Avion Breguet Atlant
6556,0VTX0,1000044515,0002081536,S-TEC Corporation
6557,S7130,1000049724,0002063326,Stece AB
6558,25989,1000050381,0002060620,Steelville Manufacturing Corp.
6559,C4164,1000058084,0002178801,STEGO ELEKTROTECHNIK GMBH
6560,CN1E5,1000052672,0002108697,Stein HGS GmbH
6561,03673,1000048899,0002048292,Stein Seal Company
6562,CF756,1000057078,0002177215,Steinbach AG
6563,D1280,1000045605,0002016968,Steinbock GmbH
6564,C2879,1000055730,0002155241,STEINEL Vertrieb GmbH
6565,SX373,1000033757,0002014164,Steiner Technik GmbH
6566,F4643,1000057639,0002162444,STELIA Aerospace
6567,55009,1000050965,0002069075,Stellar Microelectronics Inc.
6568,AL090,1000057059,0002172123,STELVIO KONTEK SPA
6569,D2600,1000052997,0002092800,Stemmann-Technik GmbH
6570,DN383,1000054558,0002138078,Stengel GmbH
6571,0V895,1000054416,0002121917,Steran World Trade Corp
6572,0NWN1,1000055898,0002159969,STERIS CORPORATION
6573,SJ136,1000030083,0002014165,Sterki AG
6574,70372,1000044423,0002062907,Stevens Industries
6575,83285,1000048543,0002045624,Steward Inc
6576,0FW39,1000052501,0002081627,Stewart & Stevenson
6577,30900,1000050562,0002068150,Stewart Filmscreen Corp.
6578,57733,1000049096,0002051009,Stewart-Warner Corp
6579,S3123,1000046054,0002016966,Steyr-Daimler-Puch AG
6580,C6582,1000051823,0002083486,Stiefel Fritz GmbH
6581,D0103,1000046123,0002016976,Stihl Andreas AG & Co. KG
6582,AE976,1000058822,0002196657,Stil Crin S.r.l.
6583,95272,1000049283,0002049151,Stillman Seal
6584,SCE76,1000029575,0002079032,STMicroelectronics
6585,66958,1000049409,0002049079,STMicroelectronics Inc
6586,C8328,1000046967,0002033231,STN Atlas Elektronik GmbH
6587,S7048,1000049725,0002058041,Stockholms Fjäder AB
6588,F0307,1000056465,0002156433,Stockli Sarl
6589,S7219,1000003843,0002003586,Stöcklin Logistik AG
6590,D2096,1000054373,0002121775,Stocko Contact GmbH & Co. KG
6591,01019,1000058463,0002196597,STOFFEL SEALS CORPORATION
6592,F0226,1000053232,0002092455,Stokvis Tapes France S.A.S.
6593,D1723,1000046118,0002016981,Stollenwerk u. Cie. GmbH
6594,D1627,1000056412,0002173030,Stolz und Freundt GmbH
6595,U8450,1000045934,0002016983,Stonehaven Engineering Ltd
6596,U2255,1000057780,0002162263,Stop-choc Limited
6597,0UCD8,1000026130,0002014185,Stoppani Systembau AG
6598,74WW7,1000058136,0002175882,STORACELL BATTERY ORGANIZERS
6599,U0CH4,1000055667,0002157589,Stormont Truck and Van
6600,29477,1000054065,0002114551,Strathmore Products Inc
6601,33AC3,1000056784,0002172338,Stratom
6602,3AX04,1000057037,0002176343,"Stratus Systems, Inc."
6603,S5015,1000029196,0002043808,Straub Werke AG
6604,DL658,1000054617,0002138272,Strenge GmbH & Co. KG
6605,85688,1000058118,0002183688,Stride Tool
6606,19904,1000049563,0002053196,Stroco Inc.
6607,D8996,1000048450,0002045625,Stromag AG
6608,7D602,1000057717,0002185336,Strong Enterprises
6609,F7972,1000054022,0002117325,Structil SA
6610,1P573,1000054070,0002122148,Structure Probe Inc.
6611,R4723,1000046480,0002022691,Struers A/S
6612,DN742,1000057253,0002167967,Struers GmbH
6613,00213,1000054906,0002140190,Struthers-Dunn
6614,78290,1000048563,0002045710,Struthers-Dunn Inc.
6615,51589,1000050916,0002068828,ST-Semiconductors of Indiana Inc.
6616,C4706,1000057050,0002187530,ST-Templin Automotive GmbH
6617,56661,1000058916,0002196793,Stuart Radiator Co
6618,A5356,1000058560,0002181435,Stucchi Spa
6619,0CRD6,1000058712,0002196430,"SUBURBAN TOOL, INC."
6620,SJ120,1000004043,0002013725,Südo AG
6621,F4404,1000058152,0002183707,Sud-Ouest Caoutchouc
6622,D1691,1000050096,0002065218,SUER Nutzfahrzeugtechnik
6623,F7236,1000052269,0002091547,Suhner France
6624,S3107,1000032914,,SUHNER Schweiz AG
6625,1V074,1000058719,0002180356,Sulflo Inc.
6626,31654,1000049160,0002047556,Sullair Corp.
6627,S3699,1000031554,0002169637,Sulzer Management AG
6628,1JX75,1000054480,0002121696,Sumitomo Electric
6629,S5450,1000045835,0002013708,Summerer Hermann C.
6630,00WT6,1000049905,0002058365,Summers Optical
6631,1T8P0,1000052197,0002082093,Summit Electronics Corp.
6632,1CNK3,1000049484,0002049183,Sun Aviation Inc.
6633,7X430,1000050243,0002064508,Sun Microsystems Inc.
6634,83843,1000048485,0002045756,Sundstrand Corp
6635,58417,1000046795,0002029441,Sundstrand Corporation
6636,AJ78N,1000063052,2199075,Sundström Ventilation & Energiprodukter
6637,3K5D5,1000053475,0002107104,Sunled Corp
6638,FAMD7,1000055067,0002129834,Sunon SAS
6639,S5844,1000051479,0002074223,Sunonwealth Electric
6640,KCX85,1000053279,0002109447,Sunpower UK Ltd
6641,06TD1,1000058710,0002192496,Sunrise Telecom Inc
6642,D5033,1000051940,0002087132,Supair GmbH Airline
6643,4Y4A4,1000053480,0002102215,Super Talent Memory
6644,F0582,1000053775,0002121467,Superflexit SA
6645,0XAW8,1000048280,0002040548,Superintendent of Documents
6646,23808,1000062660,2198845,"Superior Companies, Inc.  SUPCO"
6647,58474,1000049083,0002048042,Superior Electric Company
6648,0T0Y9,1000053781,0002123475,Supermicro Computer
6649,59640,1000051089,0002067465,Supertex Inc
6650,60287,1000052098,0002077031,Superwinch Inc.
6651,59025,1000058718,0002196429,"SUPFINA MACHINE COMPANY, INC"
6652,1HJX9,1000055470,0002130644,"Supplynet, Inc."
6653,03102,1000057592,0002177499,"SUPREME SUPPLY CO, INC."
6654,0BJZ8,1000055298,0002131961,SureFire LLC
6655,4XVX3,1000056991,0002170080,Sure-Seal Connectors
6656,C5011,1000058045,0002180639,SurTec Deutschland GmbH
6657,K0068,1000055857,0002147094,Survitec Group Ltd
6658,DD722,1000050859,0002067966,Survival Equipment E.K.
6659,60478,1000055869,0002159358,Survival Products Inc.
6660,L1685,1000052204,0002081806,Survival Systems Limited
6661,D2488,1000053656,0002123540,SÜSSCO GmbH & Co. KG
6662,SDJT3,1000033689,0002005842,Suter Kunststoffe AG
6663,Z0540,1000057978,0002161288,Sutton Tools Ltd
6664,A019G,1000054602,0002128120,Suunto Oy
6665,11704,1000048483,0002045641,Swagelok Canada Ltd
6666,3T9T9,1000048604,0002047542,Swagelok Company
6667,0053N,1000056193,0002173731,SWAROVSKI OPTIK KG
6668,05TL2,1000058437,0002175729,SWAROVSKI OPTIK NORTH AMERICA
6669,0478N,1000050704,0002070042,Swarovski Optik Vertrieb GmbH
6670,SSM45,1000056730,0002170694,Sweden Entry Tools AB
6671,75595,1000049545,0002052990,Swedlow Inc
6672,96736,1000048541,0002045654,Sweeney Engineering Corp
6673,SRB71,1000007950,0002155812,SWISS GEO LEVEL AG
6674,7M955,1000058839,0002194810,SWISS PRECISION INSTRUMENT CO
6675,SV183,1000015149,0002178799,SwissBit AG
6676,ST040,1000024037,0002003995,Swisscom AG
6677,SFVR1,1000040876,0002182367,SWISSLOXX AG
6678,S3856,1000001169,0002026728,Swissmem
6679,S8186,1000033113,0002047080,Swissphone Wireless AG
6680,S3236,1000017066,0002005307,Swisstool AG
6681,82389,1000053900,0002116845,Switchcraft Inc.
6682,78673,1000054144,0002121492,Switlik Parachute Company Inc
6683,S8115,1000043124,0002009226,SYDERAL SA
6684,CH919,1000057916,0002161643,SYGONIX GMBH
6685,S7555,1000003738,0002040357,Sylvac S.A.
6686,19565,1000048420,0002045656,Symbolics Displays Inc
6687,22830,1000055453,0002132731,Symetrics Industries LLC
6688,4Y271,1000051790,0002079015,Symetrix Inc.
6689,06SC5,1000053465,0002102223,Symmetricom
6690,56738,1000053926,0002123507,Symmetricom Inc
6691,3MED4,1000056728,0002163667,Synergy Global Technology Inc
6692,0SFU1,1000053412,0002100513,Synergy Microsystems Inc
6693,63155,1000050980,0002072756,Synergy Microwave Corp
6694,SFV59,1000055680,0002157860,Synology Inc
6695,1WX10,1000056231,0002153145,SynQor Worldwide
6696,53592,1000056950,0002143731,Syn-Tech Ltd
6697,28009,1000058708,0002196437,"SYPRIS ELECTRONICS, LLC"
6698,24384,1000059209,0002196357,"SYPRIS ELECTRONICS, LLC"
6699,66559,1000059232,0002196343,"SyQuest Technology, Inc."
6700,C5957,1000057119,0002176842,SYSMEX DEUTSCHLAND GMBH
6701,0KW47,1000057819,0002167618,SYSTEM ENGINEERING INTERNATIONAL
6702,99595,1000046755,0002029509,Systemes de Controles Goodrich
6703,01220,1000055885,0002147876,Systron-Donner Corp
6704,84971,1000049355,0002049100,T A Mfg Inc.
6705,KF270,1000048634,0002051200,T W Kempton (Corporate Clothing)
6706,H1YR3,1000055532,0002146493,T&M Systems B.V.
6707,F8808,1000052032,0002077412,T.I.P T.I.P
6708,D1886,1000040668,0002017052,T.T.S. Theissen Trainings
6709,F1622,1000058341,0002196449,T2I
6710,04823,1000046864,0002029444,Tactair Fluid Controls Inc.
6711,70236,1000055860,0002159240,Tactair Fluid Controls Inc.
6712,0UWS0,1000053201,0002093358,Tactical & Survival
6713,1MZZ8,1000053463,0002106910,"Tactical Command Industries, Inc."
6714,1SU81,1000052854,0002111016,"Tactical Communications Group, LLC"
6715,1QCD0,1000057766,0002182368,TACTICAL ELECTRONICS AND MILITARY
6716,3P1B8,1000059247,0002195425,"TACTICAL MEDICAL SOLUTIONS, LLC"
6717,1GAN3,1000053264,0002093359,Tactical Tailor Inc
6718,H2KV7,1000057562,0002183011,Tac-Up BV
6719,D8009,1000046869,0002033210,Tadano Faun GmbH
6720,C6985,1000055094,0002130290,Tadiran Batteries GmbH
6721,0735A,1000056288,0002164189,Tadiran Batteries Ltd
6722,4WGJ2,1000056796,0002174468,Tadiran Battery
6723,S0522,1000051198,0002067492,Tadiran Electronics Industries Ltd
6724,SAWE8,1000004353,0002069954,TAFF TOOL AG
6725,E0498,1000057359,0002187597,TAIT LIMITED
6726,J2510,1000059234,0002194306,Tajimi Electronics Co Ltd
6727,0UJ77,1000048508,0002045689,Talley Defense Systems Inc
6728,L0AL5,1000057992,0002186086,TALLYSMAN WIRELESS INC
6729,SP830,1000058577,0002179750,TAMRON CO. LTD.
6730,05DD4,1000057806,0002167343,TAMS Test und Measurement System
6731,20954,1000051319,0002075750,Tandy Leather Co
6732,3BLZ8,1000059241,0002194524,"TANGO DOWN, INC."
6733,U7971,1000051616,0002079240,Tannoy Ltd.
6734,SJS59,1000056061,0002149322,Taoglas Ltd
6735,K2557,1000058797,0002192186,Tappex Thread Inserts Ltd
6736,38419,1000045965,0002016994,Targa Electronics Systems Inc.
6737,S7871,1000057319,0002176679,TARGUS ORIENT
6738,FB547,1000050333,0002065937,TAT Industries LAB
6739,S4883,1000052861,0002100507,TAT Technologies Ltd
6740,92219,1000055920,0002147063,Tattnall County Sheriff Office
6741,D0556,1000049747,0002064100,Taunuslicht Glühlampenfabrik
6742,S0529,1000046220,0002014255,Tavarp SA
6743,99221,1000055784,0002145188,Tavco Inc
6744,54174,1000056534,0002174894,TAVIS Corporation
6745,50422,1000055901,0002147679,Tayco Engineering Inc
6746,0350B,1000057101,0002171020,TAYG S.L. (INDUSTRIAS)
6747,64790,1000058773,0002191307,Taylor Hobson Inc.
6748,35706,1000055296,0002126035,Taylor J a M Tool Co Ldt
6749,27661,1000054080,0002122319,TBM Inc
6750,KCVD6,1000055728,0002145421,TC Ltd
6751,SJ147,1000012027,0002003044,TDC Manigley AG
6752,C7789,1000051950,0002083256,TDK Electronics Europe GmbH
6753,C4751,1000055819,0002158982,TDK Europe GmbH
6754,CA870,1000056962,0002172430,TDK Lambda Germany GmbH
6755,D8849,1000057523,0002167730,TDK-Micronas GmbH
6756,89020,1000056816,0002172850,TE Connectivity Agastat Relays
6757,00779,1000049341,0002057216,TE Connectivity Corp
6758,06090,1000048294,0002040415,TE CONNECTIVITY CORPORATION
6759,74063,1000048680,0002050134,TE Connectivity Corporation
6760,11139,1000057686,0002171292,TE CONNECTIVITY CORPORATION
6761,C0062,1000057684,0002182238,TE Connectivity Germany GmbH
6762,D1510,1000049492,0002052796,TE Connectivity Kissling GmbH & Co
6763,K1010,1000049510,0002057299,TE Connectivity Limited UK
6764,SRP33,1000041342,0002133205,TE Connectivity Ltd.
6765,H2320,1000057095,0002177503,TE CONNECTIVITY NEDERLAND B.V.
6766,SV378,1000001309,0002067499,TE Connectivity Solutions GmbH
6767,50356,1000048277,0002045690,TEAC America Inc.
6768,S0633,1000050644,0002068223,TEAC Corporation
6769,A7309,1000058913,0002194747,Teaflex Spa
6770,3DLB3,1000054036,0002114188,TEAM J A S
6771,26869,1000049811,0002058704,Tec Air Service Inc
6772,K0690,1000046678,0002033174,TEC Electrical Components Ltd.
6773,F0227,1000046897,0002025403,Tecalemit
6774,F6285,1000047303,0002029126,Técalémit Aérospace
6775,S4796,1000032627,0002003609,Tecalto AG
6776,59991,1000049089,0002051892,Tech Resources Inc.
6777,1899A,1000058721,0002179473,Techaya Ltd
6778,52700,1000047472,0002029127,"Techform Laboratories, Inc."
6779,07107,1000055853,0002147122,Technetics Group Burbank
6780,12193,1000048594,0002046570,Technetics Group Deland
6781,S0531,1000042375,0002025123,Technica AG in Liquidation
6782,94708,1000056828,0002163959,Technical Development Corp
6783,22761,1000045873,0002017018,Technical Ordnance Inc.
6784,07700,1000048644,0002050235,Technical Wire Products Inc.
6785,H2F03,1000058442,0002191798,Techniparts B.V. O-rings
6786,C4907,1000062313,0002006870,Technische Antriebselemente GmbH
6787,30239,1000052549,0002099381,Techni-Tool Inc
6788,79714,1000057842,0002177876,Technitrol Inc.
6789,F4957,1000053816,0002121407,Technofan
6790,0RA54,1000048654,0002050844,Technology Electronic Systems Inc
6791,3X699,1000046960,0002029615,Technology for Energy Corporation
6792,0WTE9,1000048506,0002045692,Technology Products Inc
6793,SJ121,1000004107,0002003610,Technomag AG
6794,C1208,1000049788,0002062719,Technomatik GmbH & Co
6795,CH661,1000056388,0002172354,Techno-Parts GmbH
6796,C3900,1000056405,0002163916,Techno-Service GmbH
6797,F8442,1000057466,0002168678,Technoutil SA
6798,U2615,1000046597,0002022702,Techtest LTD
6799,1F9R3,1000053226,0002103322,Tecknit
6800,FA8J3,1000050652,0002068510,Tecmeca S.A.R.L.
6801,AM144,1000058907,0002188927,Tecnomagnete S.p.A.
6802,A5647,1000055821,0002155003,Tecnoservice SAS
6803,F6033,1000049472,0002052814,Tecnotec
6804,C5008,1000050270,0002066093,tecsis GmbH
6805,05209,1000049167,0002047553,Ted Manufacturing Corp.
6806,5S264,1000059215,0002188136,"Ted Pella, Inc"
6807,49374,1000059015,0002194831,"TEGAM, INC."
6808,C5490,1000052632,0002106067,Tegee-Chemie GmbH
6809,D1169,1000048457,0002045693,Tehalit Kunststoffwerk
6810,F2220,1000048897,0002051913,Tekelec Temex
6811,S7757,1000000385,0002001624,TEKNOS AG
6812,D7110,1000054772,0002135807,Teksam GmbH
6813,08505,1000059224,0002193849,"Tektest, E-Z-Hook Div"
6814,SDM42,1000040665,0002186178,Tektronix
6815,80009,1000048872,0002050663,Tektronix Inc
6816,S3693,1000042472,0002005624,Tektronix International GmbH in
6817,92606,1000048717,0002046942,Tel Instruments Electronics Corp.
6818,32707,1000053668,0002121457,Telair International Inc
6819,034R7,1000054879,0002126677,Telco Systems
6820,15818,1000048216,0002037756,TelCom Semiconductor
6821,DN193,1000053118,0002092537,Teldix GmbH
6822,3W418,1000048365,0002045694,Telebyte Technology Inc
6823,26858,1000052896,0002110197,Teledyne Benthos Inc
6824,03104,1000048859,0002051170,Teledyne CAE
6825,9E093,1000048391,0002045695,Teledyne Continental
6826,98571,1000048390,0002045696,Teledyne Controls LLC.
6827,05DS7,1000045946,0002017001,Teledyne Export Sales Corp.
6828,07682,1000058664,0002178663,Teledyne Hastings Instruments
6829,24176,1000051197,0002071858,Teledyne Inc
6830,86768,1000048366,0002045697,Teledyne Industries Inc
6831,28839,1000054304,0002121524,Teledyne Industries Inc
6832,55716,1000056446,0002150181,Teledyne Lecroy Inc
6833,U3968,1000059440,0002006049,Teledyne Reynolds
6834,99747,1000046269,0002016750,Teledyne Reynolds Inc.
6835,57500,1000056779,0002163502,Teledyne Reynolds Inc.
6836,11532,1000049454,0002053198,Teledyne Solid State
6837,84375,1000054025,0002120915,Teledyne Technologies Inc.
6838,0EUB8,1000055443,0002131026,Teledyne Technologies Incorporated
6839,26687,1000059260,0002196339,TELEDYNE TECHNOLOGIES INCORPORATED
6840,K0442,1000059196,0002194659,TELEDYNE UK LIMITED
6841,24022,1000046783,0002029450,"Teledyne Wireless, LLC"
6842,F0280,1000046314,0002022694,Teleflex Syneravia SA
6843,D4345,1000050103,0002065215,Telefonbau Arthur Schwabe GmbH & Co
6844,C2258,1000046089,0002017007,Telemeter Electronic GmbH
6845,C5536,1000057099,0002166824,TELENOT ELECTRONIC GMBH
6846,64694,1000049663,0002063020,Telephonics Corp
6847,94099,1000050124,0002064227,Teleplex Inc.
6848,C5152,1000049640,0002057442,Telerob GmbH
6849,A9937,1000058017,0002189663,TELESPAZIO SPA
6850,CD394,1000049387,0002057394,Telespazio VEGA Deutschland GmbH
6851,1EGB0,1000050150,0002061533,Teletronics Technology Corporation
6852,17671,1000053922,0002122242,Televisonet Inc
6853,25734,1000051834,0002080494,Telex Communications Inc.
6854,S5100,1000043338,0002007267,Tema Marketing AG in Liquidation
6855,1NTS2,1000051600,0002069356,Temic Semiconductors N A Corp.
6856,1W7V8,1000055791,0002155731,Tempco Inc
6857,L0AJ1,1000058400,0002181471,Tempest Aviation Group
6858,C6132,1000053980,0002117842,Tempex GmbH
